Distribution Type,Histogram
Distribution Type,Histogram
Use,EMISSIONS
Units,kg_methane
Emission Factor Type,Leaker
Gas Type,methane
Emission Unit,kg
Time Basis,s
Activity Basis,One per Dehydrator
User Units,scfs (methane)
Source,https://enviro.epa.gov/enviro/GHG_NAV_TOOL_V2.get_step3?table_name=EF_W_DEHYDRATORS_LARGE 
Component,Dehydrator Still Vent
Note1,GHGRP Reporting year 2019
Note2,Includes only reports with no vapor recovery and vent and/or combustion emissions
Note3,Includes only reports with wet gas CO2 content of >=0.30 molar fraction
Data Subset,Processing Sector with Throughput > 25.0 MMscfdú Sector with Throughput > 
Mean Emission Rate,
Median Emission Rate,
Report Count,252
Leak Probability,1
%%%ENDOFMETADATA%%%,
EmissionRate,Probability
0.0001,0.215139442231076
0.0003,0.119521912350598
0.0005,0.0717131474103586
0.0007,0.0239043824701195
0.0009,0.0358565737051793
0.0011,0.0239043824701195
0.0013,0.0119521912350598
0.0015,0.0398406374501992
0.0017,0.0159362549800797
0.0019,0.0199203187250996
0.0021,0.0119521912350598
0.0023,0.00398406374501992
0.0025,0.0159362549800797
0.0027,0.0159362549800797
0.0029,0.0318725099601594
0.0031,0.0119521912350598
0.0035,0.0199203187250996
0.0037,0.0119521912350598
0.0039,0.00796812749003984
0.0041,0.0239043824701195
0.0045,0.00796812749003984
0.0047,0.0199203187250996
0.0049,0.0239043824701195
0.0051,0.00796812749003984
0.0053,0.0239043824701195
0.0061,0.00398406374501992
0.0063,0.00398406374501992
0.0065,0.00398406374501992
0.0067,0.00796812749003984
0.0069,0.0119521912350598
0.0073,0.0119521912350598
0.0075,0.00398406374501992
0.0079,0.00398406374501992
0.0081,0.00398406374501992
0.0085,0.00398406374501992
0.0091,0.00398406374501992
0.0093,0.00398406374501992
0.0095,0.0119521912350598
0.0097,0.00398406374501992
0.0099,0.00398406374501992
0.0103,0.00398406374501992
0.0105,0.00398406374501992
0.0111,0.00398406374501992
0.0129,0.00398406374501992
0.0137,0.00398406374501992
0.0143,0.00398406374501992
0.0175,0.00398406374501992
0.0185,0.00398406374501992
0.0189,0.00398406374501992
0.0201,0.00398406374501992
0.0241,0.00398406374501992
0.0275,0.00796812749003984
0.0279,0.00398406374501992
0.0287,0.00398406374501992
0.0295,0.00796812749003984
0.0317,0.00398406374501992
0.0319,0.00398406374501992
0.0629,0.00398406374501992
0.0769,0.00398406374501992
0.0831,0.00398406374501992
0.0841,0.00398406374501992
0.1217,0.00398406374501992
