Distribution Type,Histogram
Distribution Type,Histogram
Use,EMISSIONS
Units,kg_methane
Emission Factor Type,Leaker
Gas Type,methane
Emission Unit,kg
Time Basis,s
Activity Basis,One per Dehydrator
User Units,scfs (methane)
Source,https://enviro.epa.gov/enviro/GHG_NAV_TOOL_V2.get_step3?table_name=EF_W_DEHYDRATORS_LARGE 
Component,Dehydrator Still Vent
Note1,GHGRP Reporting year 2019
Note2,Includes only reports with no vapor recovery and vent and/or combustion emissions
Note3,Includes only reports with wet gas CO2 content of >=0.30 molar fraction
Data Subset,Production Sector
Mean Emission Rate,
Median Emission Rate,
Report Count,2719
Leak Probability,1
%%%ENDOFMETADATA%%%,
EmissionRate,Probability
0.0001,0.526315789473684
0.0003,0.147589252852411
0.0005,0.0445344129554656
0.0007,0.0581523739418476
0.0009,0.0121457489878543
0.0011,0.0121457489878543
0.0013,0.0375414059624586
0.0015,0.0290761869709238
0.0017,0.00920132499079867
0.0019,0.00772911299227089
0.0021,0.00809716599190283
0.0023,0.00368052999631947
0.0025,0.0250276039749724
0.0027,0.00368052999631947
0.0029,0.00478468899521531
0.0031,0.00441663599558336
0.0033,0.0055207949944792
0.0035,0.00147221199852779
0.0037,0.00368052999631947
0.0039,0.00220831799779168
0.0041,0.00184026499815974
0.0043,0.00294442399705558
0.0045,0.00257637099742363
0.0047,0.00294442399705558
0.0049,0.00110415899889584
0.0051,0.00184026499815974
0.0053,0.00294442399705558
0.0055,0.00147221199852779
0.0057,0.000736105999263894
0.0059,0.000368052999631947
0.0061,0.00110415899889584
0.0063,0.00257637099742363
0.0065,0.00110415899889584
0.0067,0.00110415899889584
0.0069,0.00110415899889584
0.0071,0.00184026499815974
0.0073,0.000368052999631947
0.0075,0.00184026499815974
0.0077,0.000736105999263894
0.0079,0.000736105999263894
0.0083,0.000736105999263894
0.0085,0.000736105999263894
0.0089,0.000736105999263894
0.0091,0.000368052999631947
0.0093,0.000736105999263894
0.0095,0.000368052999631947
0.0099,0.000368052999631947
0.0103,0.000368052999631947
0.0109,0.000736105999263894
0.0115,0.00220831799779168
0.0119,0.000736105999263894
0.0121,0.000368052999631947
0.0123,0.000368052999631947
0.0127,0.000368052999631947
0.0137,0.000368052999631947
0.0141,0.000368052999631947
0.0143,0.000368052999631947
0.0147,0.000368052999631947
0.0149,0.000368052999631947
0.0151,0.000368052999631947
0.0153,0.000368052999631947
0.0157,0.000368052999631947
0.0161,0.000368052999631947
0.0167,0.000368052999631947
0.0185,0.000368052999631947
0.0189,0.000368052999631947
0.0197,0.000368052999631947
0.0199,0.000368052999631947
0.0201,0.000368052999631947
0.0215,0.000368052999631947
0.0219,0.000368052999631947
0.0251,0.000368052999631947
0.0255,0.000368052999631947
0.0273,0.000368052999631947
0.0287,0.000368052999631947
0.0299,0.000368052999631947
0.0301,0.000368052999631947
0.0315,0.000368052999631947
0.0339,0.000368052999631947
0.0389,0.000368052999631947
0.0551,0.000368052999631947
0.0557,0.000368052999631947
0.0695,0.000368052999631947
0.2263,0.000368052999631947
0.4551,0.000736105999263894
0.7675,0.000736105999263894
