Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Stage1,Vapor,Well-Water.Stage1-Flash,0,mol/bbl,mol/mol,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0,scf/bbl,kg/scf,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,1,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23E-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58E-08,1.3,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0009631023497676358,0.00020674414390831265,1.1019841211349367e-05,0.004591381556143347,0.006503471733250903,0.01181410438737368,0.00361156836039225,0.009628439310543543,0.0032362518030837075,0.0031051116220344134,0.0034786030699821236,0.004219811342215401,5.327776517074305e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004686133904374549,3.967461975247671e-05,9.031119133328768e-05,0.0031720160443423013,0.01152026887458323,0.028377722382789013,0.008746795172137715,0.028857171961570106,0.009174450997305674,0.009646577599183479,0.010002061134293269,0.01180231755612006,1.2460943264955348e-06,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.008206247033443626,1.1686004184335794e-06,0.0008112926849675767,0.0004108098184660643,0.005962271974856588,0.030140575114124674,0.01274099102698187,0.06656259023415978,0.033718705479229345,0.04379033564156427,0.08497574511868551,0.20589479490124565,5.2912674778437164e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010240664613886358,0.0019499728117707566,6.18500997718077e-06,0.013573533942838781,0.004264685183950426,0.0029929435223088777,0.000549832254994182,0.0012477688509292555,0.0003207640250153158,0.0002918932229421319,0.00029759544263995415,0.0003706333741257635,7.464795933349952e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004982764880808328,0.00037420373013797366,5.068817315372813e-05,0.009377453587472051,0.00755447582456109,0.0071891120645776645,0.001331629262846453,0.0037396590598153335,0.000909334009917716,0.0009068178437792185,0.0008556790615915784,0.001036618091090297,1.7459140471046494e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.008725700194633668,1.102202461792577e-05,0.0004553471556169372,0.0012144799875191356,0.0039097906467171475,0.0076357069557379635,0.0019397134785135918,0.008625980187713708,0.00334205999592419,0.004116471083818655,0.0072696982016936754,0.01808409816471018,7.413642787810606e-06,1,1,1,4742.24567

Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010240664613886358,0.0019499728117707566,6.18500997718077e-06,0.013573533942838781,0.004264685183950426,0.0029929435223088777,0.000549832254994182,0.0012477688509292555,0.0003207640250153158,0.0002918932229421319,0.00029759544263995415,0.0003706333741257635,7.464795933349952e-08,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004982764880808328,0.00037420373013797366,5.068817315372813e-05,0.009377453587472051,0.00755447582456109,0.0071891120645776645,0.001331629262846453,0.0037396590598153335,0.000909334009917716,0.0009068178437792185,0.0008556790615915784,0.001036618091090297,1.7459140471046494e-07,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1,scf/scf,kg/scf,0.008725700194633668,1.102202461792577e-05,0.0004553471556169372,0.0012144799875191356,0.0039097906467171475,0.0076357069557379635,0.0019397134785135918,0.008625980187713708,0.00334205999592419,0.004116471083818655,0.0072696982016936754,0.01808409816471018,7.413642787810606e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.014227078266537756,0.005728570802149254,0.003082519288696258,0.0010136056082847825,0.001024298972008395,0.0001909457832843501,0.0001737594453591096,0.000555787159725258,0.00014822150786771054,2.983948770191339e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.009828963237696654,0.010147607095826868,0.007404274902776669,0.0024548339547514862,0.0030699026729013174,0.0005413122459183091,0.0005398144019536168,0.001598060209052772,0.0004145581787036136,6.979049555048928e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0012729552899298157,0.005251856016380798,0.007864235926422327,0.003575825976793167,0.007081105312301856,0.001989475795094434,0.0024504705013413284,0.013576837332376175,0.007232085628347941,2.9635010088477753e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567

Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010240664613886358,0.0019499728117707566,6.18500997718077e-06,0.013573533942838781,0.004264685183950426,0.0029929435223088777,0.000549832254994182,0.0012477688509292555,0.0003207640250153158,0.0002918932229421319,0.00029759544263995415,0.0003706333741257635,7.464795933349952e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004982764880808328,0.00037420373013797366,5.068817315372813e-05,0.009377453587472051,0.00755447582456109,0.0071891120645776645,0.001331629262846453,0.0037396590598153335,0.000909334009917716,0.0009068178437792185,0.0008556790615915784,0.001036618091090297,1.7459140471046494e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1,scf/scf,kg/scf,0.008725700194633668,1.102202461792577e-05,0.0004553471556169372,0.0012144799875191356,0.0039097906467171475,0.0076357069557379635,0.0019397134785135918,0.008625980187713708,0.00334205999592419,0.004116471083818655,0.0072696982016936754,0.01808409816471018,7.413642787810606e-06,1,1,1,4742.24567
