Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Stage1,Vapor,Well-Water.Stage1-Flash,0,mol/bbl,mol/mol,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0,scf/bbl,kg/scf,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,1,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23E-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58E-08,1.3,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0009629279554613776,0.0002067510505161661,1.1011863807291226e-05,0.004591409699408081,0.006503237292946471,0.011813471397692106,0.0036114045225328004,0.009627784958556249,0.003236107555329756,0.0031050215234893694,0.003478599846226828,0.0042232645992880905,5.360923937546213e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004468335866011673,4.4870196009690936e-05,8.554915252538741e-05,0.0033477181131005163,0.011377896971568938,0.027173506148513858,0.008246663142623565,0.02693685630594698,0.008428692522755585,0.008779709654350567,0.009168592733521734,0.009860977021137028,9.416736018986372e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.008627296106916864,1.574238471943139e-06,0.0008378779078458571,0.0005014400807544554,0.0066208005172836235,0.03199062953698354,0.013252617833332904,0.0681314175096832,0.03377332384810236,0.04305116423876856,0.08414069914148051,0.1810572204822292,3.987126027658046e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010238810279711603,0.0019500379536281328,6.180532569317507e-06,0.013573617142972436,0.00426453144850975,0.0029927831629362974,0.0005498073119969229,0.0012476840521367454,0.0003207497277686946,0.0002918847533095079,0.00029759516684680823,0.00037093667970432585,7.511239084399316e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004751180287024015,0.00042320745160513376,4.801542524623094e-05,0.009896882862724853,0.0074611147137113995,0.006884040172569925,0.0012554881811495484,0.0034908014846925938,0.0008354174840905132,0.0008253287029422403,0.0007843756122861956,0.0008661067732951927,1.3193874126417138e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.009173401557678552,1.4847928272609403e-05,0.00047026841134051257,0.0014824108763762962,0.004341624140163147,0.008104393215758836,0.0020176045475949773,0.008829287675433211,0.0033474735449634785,0.004046985941468979,0.007198259790293574,0.015902570777472327,5.586398389953417e-06,1,1,1,4742.24567

Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010238810279711603,0.0019500379536281328,6.180532569317507e-06,0.013573617142972436,0.00426453144850975,0.0029927831629362974,0.0005498073119969229,0.0012476840521367454,0.0003207497277686946,0.0002918847533095079,0.00029759516684680823,0.00037093667970432585,7.511239084399316e-08,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004751180287024015,0.00042320745160513376,4.801542524623094e-05,0.009896882862724853,0.0074611147137113995,0.006884040172569925,0.0012554881811495484,0.0034908014846925938,0.0008354174840905132,0.0008253287029422403,0.0007843756122861956,0.0008661067732951927,1.3193874126417138e-07,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1,scf/scf,kg/scf,0.009173401557678552,1.4847928272609403e-05,0.00047026841134051257,0.0014824108763762962,0.004341624140163147,0.008104393215758836,0.0020176045475949773,0.008829287675433211,0.0033474735449634785,0.004046985941468979,0.007198259790293574,0.015902570777472327,5.586398389953417e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.014227165472627066,0.005728364295849556,0.0030823541299301745,0.0010135596263299597,0.0010242293603043274,0.00019093727235811777,0.00017375440352000035,0.0005557866446559145,0.00014834280404160541,3.0025137764815204e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.010373402216084553,0.010022199073757032,0.00709007251821999,0.002314469276746794,0.0028656143881081145,0.0004973108996917202,0.0004913051978963824,0.001464894387639309,0.0003463683005208546,5.2740684172881166e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0015537866299365163,0.005831919640128371,0.008346949491209784,0.0037194167242239912,0.007248001328753628,0.001992698395763589,0.0024091070888109453,0.013443419456701973,0.0063596620924108276,2.233085372237316e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567

Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010238810279711603,0.0019500379536281328,6.180532569317507e-06,0.013573617142972436,0.00426453144850975,0.0029927831629362974,0.0005498073119969229,0.0012476840521367454,0.0003207497277686946,0.0002918847533095079,0.00029759516684680823,0.00037093667970432585,7.511239084399316e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004751180287024015,0.00042320745160513376,4.801542524623094e-05,0.009896882862724853,0.0074611147137113995,0.006884040172569925,0.0012554881811495484,0.0034908014846925938,0.0008354174840905132,0.0008253287029422403,0.0007843756122861956,0.0008661067732951927,1.3193874126417138e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1,scf/scf,kg/scf,0.009173401557678552,1.4847928272609403e-05,0.00047026841134051257,0.0014824108763762962,0.004341624140163147,0.008104393215758836,0.0020176045475949773,0.008829287675433211,0.0033474735449634785,0.004046985941468979,0.007198259790293574,0.015902570777472327,5.586398389953417e-06,1,1,1,4742.24567
