Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Stage1,Vapor,Well-Water.Stage1-Flash,0,mol/bbl,mol/mol,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0,scf/bbl,kg/scf,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,1,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23E-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58E-08,1.3,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0009629461141921113,0.0002067511474024319,1.1009803735732622e-05,0.004591481048936864,0.006503356101599733,0.011813373229605644,0.003611263659719013,0.00962702318172555,0.0032355572754861994,0.00310422689840385,0.0034769286126080544,0.00421574745818146,5.316273569895126e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004661145737208189,3.8923490486330364e-05,8.96418059650054e-05,0.0031489182896779814,0.011546219294507686,0.028566325738116665,0.008835806299897678,0.02908005513935453,0.009270911901998623,0.009749849351248436,0.010081276616084038,0.011957509386269202,1.2637636766216786e-06,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.007896927816892116,1.1375472457499105e-06,0.00077539760904372,0.00040745320074731477,0.005995583399547502,0.030565378315726418,0.013086530645400593,0.06750651564556338,0.03465997853633139,0.04499381366400116,0.0882433198481618,0.21512031428463402,5.6420256020820306e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.001023900336144513,0.0019500388674416056,6.179376330956237e-06,0.013573828074091727,0.004264609357897855,0.0029927582933796356,0.0005497858667657045,0.0012475853319423246,0.0003206951862842107,0.00029181005529363077,0.00029745219235430997,0.0003702764361184913,7.448679049871545e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.00495619496959088,0.0003671192167901119,5.031247307765618e-05,0.009309169531114323,0.007571492946478186,0.007236892173175392,0.0013451804916235596,0.0037685429399194523,0.0009188948197460631,0.0009165258118713195,0.0008624559676924468,0.0010502488596200418,1.7706707336030172e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.00839680115746505,1.0729136793837117e-05,0.00043520064003084463,0.0012045567946889473,0.003931634785534464,0.007743325100017172,0.0019923191081532205,0.008748305383725511,0.0034353551264658952,0.0042296029519989595,0.007549240112171729,0.018894391587764667,7.90509317260292e-06,1,1,1,4742.24567

Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1,scf/scf,kg/scf,0.001023900336144513,0.0019500388674416056,6.179376330956237e-06,0.013573828074091727,0.004264609357897855,0.0029927582933796356,0.0005497858667657045,0.0012475853319423246,0.0003206951862842107,0.00029181005529363077,0.00029745219235430997,0.0003702764361184913,7.448679049871545e-08,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.00495619496959088,0.0003671192167901119,5.031247307765618e-05,0.009309169531114323,0.007571492946478186,0.007236892173175392,0.0013451804916235596,0.0037685429399194523,0.0009188948197460631,0.0009165258118713195,0.0008624559676924468,0.0010502488596200418,1.7706707336030172e-07,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1,scf/scf,kg/scf,0.00839680115746505,1.0729136793837117e-05,0.00043520064003084463,0.0012045567946889473,0.003931634785534464,0.007743325100017172,0.0019923191081532205,0.008748305383725511,0.0034353551264658952,0.0042296029519989595,0.007549240112171729,0.018894391587764667,7.90509317260292e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.014227386559748199,0.005728468948227554,0.003082328516052886,0.0010135200924422394,0.0010241483204598194,0.00019090480466952403,0.00017370993696583573,0.0005555196264973235,0.00014807876332999055,2.9775062692758284e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.009757391411358047,0.01017046547424077,0.00745348502160139,0.002479815394750438,0.003093613577910871,0.0005470036457609793,0.0005455934026931502,0.0016107167113167643,0.00042000931507156774,7.078010979969846e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.00126255431096269,0.005281198321950716,0.007975074972692883,0.003672803483561379,0.007181522607085503,0.0020450129201727563,0.0025178161233784207,0.014098907842161298,0.007556133383798239,3.1599514924784754e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567

Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1,scf/scf,kg/scf,0.001023900336144513,0.0019500388674416056,6.179376330956237e-06,0.013573828074091727,0.004264609357897855,0.0029927582933796356,0.0005497858667657045,0.0012475853319423246,0.0003206951862842107,0.00029181005529363077,0.00029745219235430997,0.0003702764361184913,7.448679049871545e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.00495619496959088,0.0003671192167901119,5.031247307765618e-05,0.009309169531114323,0.007571492946478186,0.007236892173175392,0.0013451804916235596,0.0037685429399194523,0.0009188948197460631,0.0009165258118713195,0.0008624559676924468,0.0010502488596200418,1.7706707336030172e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1,scf/scf,kg/scf,0.00839680115746505,1.0729136793837117e-05,0.00043520064003084463,0.0012045567946889473,0.003931634785534464,0.007743325100017172,0.0019923191081532205,0.008748305383725511,0.0034353551264658952,0.0042296029519989595,0.007549240112171729,0.018894391587764667,7.90509317260292e-06,1,1,1,4742.24567
