Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Tank,Vapor,Well-Water.Stage1-Water.Tank-Flash,2.098141869,scf/bbl,kg/scf,0.0,0.0,0.0,0.014225112,0.005729488,0.003083835,0.001014125,0.00102523,0.000191169,0.000174026,0.000557131,0.000148958,3.03e-08,1.3,1.0,1.0,4742.24567
Stage1,Vapor,Well-Water.Stage1-Flash,1.0,bbl/bbl,kg/bbl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0.0,mol/bbl,mol/mol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0.0,scf/bbl,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,1.0,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1.0,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23e-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58e-08,1.3,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0009627873044937,0.0002067548540489,1.100034327992082e-05,0.0045915317210752,0.0065032754454909,0.0118129504529771,0.0036111188679894,0.0096262761071773,0.0032352635849719,0.0031037815408889,0.0034764563282502,0.0042143941078203,5.319423233255501e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0048647661375354,3.782322966305748e-05,9.42839941050222e-05,0.0031297812222547,0.0116362068862197,0.0288746836768051,0.0088921708613417,0.0294138748256825,0.0093016675987913,0.0098551045353413,0.0099424921114765,0.0119911514077903,1.2482310082926692e-06,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0080699756850202,1.0687824011649927e-06,0.0008000905006672,0.0003967280770166,0.0059812680292074,0.0307887621511716,0.0131883430774114,0.0682858366478965,0.034984858516558,0.0460072509079315,0.088344566980787,0.2215226631553414,5.801355248896773e-05,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0010237314738363,0.0019500738278507,6.1740665435951975e-06,0.0135739778764947,0.0042645564672379,0.0029926511886402,0.0005497638233886,0.0012474885170463,0.0003206660768832,0.0002917681898613,0.0002974117882985,0.0003701575690009,7.453092071733216e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0051727044847841,0.0003567417586881,5.291795344813408e-05,0.0092525944826109,0.0076305027745907,0.0073150104853968,0.0013537615430748,0.0038118033056955,0.0009219431984556,0.0009264202307058,0.0008505829154213,0.001053203696919,1.748907771323186e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0085808029076503,1.008055940339022e-05,0.0004490598035276,0.0011728500351398,0.0039222474074853,0.0077999163727334,0.0020078192326124,0.0088492991626987,0.0034675558995964,0.0043248702078622,0.0075579018320183,0.019456721031392,8.128331383851672e-06,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0010237314738363,0.0019500738278507,6.1740665435951975e-06,0.0135739778764947,0.0042645564672379,0.0029926511886402,0.0005497638233886,0.0012474885170463,0.0003206660768832,0.0002917681898613,0.0002974117882985,0.0003701575690009,7.453092071733216e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0051727044847841,0.0003567417586881,5.291795344813408e-05,0.0092525944826109,0.0076305027745907,0.0073150104853968,0.0013537615430748,0.0038118033056955,0.0009219431984556,0.0009264202307058,0.0008505829154213,0.001053203696919,1.748907771323186e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0085808029076503,1.008055940339022e-05,0.0004490598035276,0.0011728500351398,0.0039222474074853,0.0077999163727334,0.0020078192326124,0.0088492991626987,0.0034675558995964,0.0043248702078622,0.0075579018320183,0.019456721031392,8.128331383851672e-06,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0142275435749014,0.0057283979024463,0.0030822182057771,0.0010134794558836,0.0010240688446832,0.0001908874763005,0.0001736850151323,0.0005554441681663,0.000148031226695,2.979270313634781e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0096980923631971,0.0102497308745656,0.0075339413357377,0.0024956344046339,0.0031291262036349,0.0005488182977015,0.0005514833946275,0.0015885426822373,0.0004211909961357,6.991016552914582e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0012293209207797,0.0052685886550042,0.0080333599648484,0.0037013776767598,0.0072644288472152,0.0020641815343821,0.0025745272226387,0.0141150844093464,0.007781016850511,3.249187875075272e-06,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0010237314738363,0.0019500738278507,6.1740665435951975e-06,0.0135739778764947,0.0042645564672379,0.0029926511886402,0.0005497638233886,0.0012474885170463,0.0003206660768832,0.0002917681898613,0.0002974117882985,0.0003701575690009,7.453092071733216e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0051727044847841,0.0003567417586881,5.291795344813408e-05,0.0092525944826109,0.0076305027745907,0.0073150104853968,0.0013537615430748,0.0038118033056955,0.0009219431984556,0.0009264202307058,0.0008505829154213,0.001053203696919,1.748907771323186e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0085808029076503,1.008055940339022e-05,0.0004490598035276,0.0011728500351398,0.0039222474074853,0.0077999163727334,0.0020078192326124,0.0088492991626987,0.0034675558995964,0.0043248702078622,0.0075579018320183,0.019456721031392,8.128331383851672e-06,1.0,1.0,1.0,4742.24567
