Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Stage1,Vapor,Well-Water.Stage1-Flash,0,mol/bbl,mol/mol,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0,scf/bbl,kg/scf,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,1,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23E-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58E-08,1.3,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0009535434207216018,0.00020692043788519144,1.044060210548879e-05,0.00459203363119817,0.006488362038672885,0.011750861503969959,0.003585554290170997,0.009520010409117556,0.003182462729212299,0.0030401122218889254,0.003359830312286177,0.004068536189656241,5.417378303572108e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004942313205960362,4.945108641472915e-05,8.448563669635333e-05,0.00418487948724987,0.015793313498911523,0.03959502036975368,0.012804943930743337,0.039538786620175584,0.013067211661979461,0.013161674356115536,0.012964558539489442,0.012530970454717337,6.41224612819804e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.02245630242521616,5.308521626571717e-06,0.0018584313079030397,0.0018919118557526695,0.027342889477383878,0.14001480493958535,0.06447298475578722,0.29655329294583477,0.1648163578340157,0.20843383601977894,0.4428516306629941,0.925467259877485,0.00019125429810643772,1,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010139024547851849,0.0019516355841970705,5.859905506053618e-06,0.01357546167696013,0.004254776923679005,0.002976921793364482,0.0005458718218903281,0.0012337173311163122,0.00031543267230030184,0.0002857830128411047,0.00028743440078234583,0.0003573466142051279,7.590337807962399e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.005255160261132436,0.0004664135689570599,4.741851501065596e-05,0.012371788986012645,0.010356546910156878,0.01003086275909287,0.0019494497940916733,0.005123911026179427,0.0012951685046354198,0.0012372513502765135,0.0011091215236611592,0.0011006169432834958,8.98425612786343e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0238777801404103,5.0069001456711716e-05,0.0010430654998410751,0.005593072472175131,0.01793024101948446,0.03547085667527531,0.009815493729330901,0.03843093876835396,0.016335922401596887,0.019593635131913083,0.03788607794555201,0.08128540006986128,2.679681293247316e-05,1,1,1,4742.24567

Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010139024547851849,0.0019516355841970705,5.859905506053618e-06,0.01357546167696013,0.004254776923679005,0.002976921793364482,0.0005458718218903281,0.0012337173311163122,0.00031543267230030184,0.0002857830128411047,0.00028743440078234583,0.0003573466142051279,7.590337807962399e-08,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.005255160261132436,0.0004664135689570599,4.741851501065596e-05,0.012371788986012645,0.010356546910156878,0.01003086275909287,0.0019494497940916733,0.005123911026179427,0.0012951685046354198,0.0012372513502765135,0.0011091215236611592,0.0011006169432834958,8.98425612786343e-08,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0238777801404103,5.0069001456711716e-05,0.0010430654998410751,0.005593072472175131,0.01793024101948446,0.03547085667527531,0.009815493729330901,0.03843093876835396,0.016335922401596887,0.019593635131913083,0.03788607794555201,0.08128540006986128,2.679681293247316e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.014229098818026926,0.005715261456196926,0.003066018045641974,0.0010063046229954683,0.0010127640172058012,0.00018777211279532042,0.00017012213337399163,0.0005368104692766676,0.00014290794538899916,3.034132395531144e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.012967471179011165,0.013911510388595054,0.010331076315571617,0.0035937746947600287,0.004206241238406773,0.0007709934572339347,0.0007365162720358093,0.0020713875721933704,0.0004401522213239089,3.5913319350166475e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.005862370120202566,0.02408493259157099,0.036532463467191516,0.018094681426500142,0.031548127719670416,0.009724517886618801,0.011663782868178964,0.07075577323260089,0.03250717665240995,1.0711654773798638e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567

Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010139024547851849,0.0019516355841970705,5.859905506053618e-06,0.01357546167696013,0.004254776923679005,0.002976921793364482,0.0005458718218903281,0.0012337173311163122,0.00031543267230030184,0.0002857830128411047,0.00028743440078234583,0.0003573466142051279,7.590337807962399e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.005255160261132436,0.0004664135689570599,4.741851501065596e-05,0.012371788986012645,0.010356546910156878,0.01003086275909287,0.0019494497940916733,0.005123911026179427,0.0012951685046354198,0.0012372513502765135,0.0011091215236611592,0.0011006169432834958,8.98425612786343e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0238777801404103,5.0069001456711716e-05,0.0010430654998410751,0.005593072472175131,0.01793024101948446,0.03547085667527531,0.009815493729330901,0.03843093876835396,0.016335922401596887,0.019593635131913083,0.03788607794555201,0.08128540006986128,2.679681293247316e-05,1,1,1,4742.24567
