Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Stage1,Vapor,Well-Water.Stage1-Flash,0,mol/bbl,mol/mol,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0,scf/bbl,kg/scf,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,1,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23E-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58E-08,1.3,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0009610069654954025,0.00020680392422905785,1.0890269773976713e-05,0.0045920787696060875,0.006501387548048895,0.011803822119623518,0.0036074180222410795,0.009609856687781922,0.003227359429797086,0.0030939306725078688,0.003460161565552951,0.004189609711875246,5.39046564175951e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.005064238244921362,3.70093322905343e-05,9.582363523013032e-05,0.0032543916597372225,0.012671980213170899,0.03210307598516453,0.010078600432212401,0.03288562005478715,0.010550151871181324,0.01110027445103592,0.010727355187659604,0.012393540943218723,1.0440013251595053e-06,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.010009842481498723,1.513319312661007e-06,0.0009333262244785049,0.0005846140515465217,0.009067281130635244,0.04764495376920297,0.021382880105225363,0.10504673788545961,0.05660981747227204,0.07359650314853661,0.14523068479261203,0.3491133688179834,8.323419867810421e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010218384398731311,0.0019505366487817038,6.112286548817561e-06,0.01357559511995643,0.004263318468737971,0.002990338648875528,0.0005492003993688882,0.0012453606914028066,0.0003198826493928635,0.0002908421678464964,0.0002960177668996822,0.00036798071237164964,7.552630233740681e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.005384803121243396,0.00034906522808373383,5.3782094367901976e-05,0.009620981205020872,0.008309716484215243,0.008132880002201116,0.0015343859093468245,0.004261713765274948,0.0010456878465076147,0.0010434713077825612,0.0009177281659341416,0.0010885462701134376,1.4627597125155362e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.010643462734318107,1.4273349945647112e-05,0.0005238398539190167,0.001728298677662647,0.005945916440110949,0.01207020448428103,0.003255371631744324,0.013613218424887932,0.005610933268692459,0.006918373030088457,0.012424524746361229,0.030663234761933684,1.166201896451072e-05,1,1,1,4742.24567

Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010218384398731311,0.0019505366487817038,6.112286548817561e-06,0.01357559511995643,0.004263318468737971,0.002990338648875528,0.0005492003993688882,0.0012453606914028066,0.0003198826493928635,0.0002908421678464964,0.0002960177668996822,0.00036798071237164964,7.552630233740681e-08,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.005384803121243396,0.00034906522808373383,5.3782094367901976e-05,0.009620981205020872,0.008309716484215243,0.008132880002201116,0.0015343859093468245,0.004261713765274948,0.0010456878465076147,0.0010434713077825612,0.0009177281659341416,0.0010885462701134376,1.4627597125155362e-07,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1,scf/scf,kg/scf,0.010643462734318107,1.4273349945647112e-05,0.0005238398539190167,0.001728298677662647,0.005945916440110949,0.01207020448428103,0.003255371631744324,0.013613218424887932,0.005610933268692459,0.006918373030088457,0.012424524746361229,0.030663234761933684,1.166201896451072e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.014229238686093743,0.005726734951547574,0.0030798364540409887,0.0010124407941080828,0.001022322103195284,0.00019042111422712382,0.000173133768789374,0.0005528407035871038,0.00014716067106102743,3.0190593150704825e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.010084216327239963,0.01116208985478238,0.008376288858299998,0.002828612088251432,0.0034984596910831627,0.0006224815420394727,0.0006211620600879383,0.0017139426807738604,0.0004353249890692193,5.847179325754715e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0018115135423544457,0.007986897471125212,0.012431453471798772,0.006001217485907853,0.011175151253338214,0.003340100399025558,0.004118398667768715,0.023203955203274985,0.012262659570892323,4.6617305359455786e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567

Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010218384398731311,0.0019505366487817038,6.112286548817561e-06,0.01357559511995643,0.004263318468737971,0.002990338648875528,0.0005492003993688882,0.0012453606914028066,0.0003198826493928635,0.0002908421678464964,0.0002960177668996822,0.00036798071237164964,7.552630233740681e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.005384803121243396,0.00034906522808373383,5.3782094367901976e-05,0.009620981205020872,0.008309716484215243,0.008132880002201116,0.0015343859093468245,0.004261713765274948,0.0010456878465076147,0.0010434713077825612,0.0009177281659341416,0.0010885462701134376,1.4627597125155362e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1,scf/scf,kg/scf,0.010643462734318107,1.4273349945647112e-05,0.0005238398539190167,0.001728298677662647,0.005945916440110949,0.01207020448428103,0.003255371631744324,0.013613218424887932,0.005610933268692459,0.006918373030088457,0.012424524746361229,0.030663234761933684,1.166201896451072e-05,1,1,1,4742.24567
