Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Tank,Vapor,Well-Water.Stage1-Water.Tank-Flash,2.098141869,scf/bbl,kg/scf,0.0,0.0,0.0,0.014225112,0.005729488,0.003083835,0.001014125,0.00102523,0.000191169,0.000174026,0.000557131,0.000148958,3.03e-08,1.3,1.0,1.0,4742.24567
Stage1,Vapor,Well-Water.Stage1-Flash,1.0,bbl/bbl,kg/bbl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0.0,mol/bbl,mol/mol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0.0,scf/bbl,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,1.0,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1.0,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23e-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58e-08,1.3,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0009632959265006,0.0002067369023605,1.103282708243965e-05,0.0045912562332398,0.00650354371869,0.0118148133600013,0.0036118802017552,0.0096299757384476,0.0032370407426979,0.0031062203506033,0.0034807226846627,0.0042271095919436,5.363159928082412e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.004423080664731,4.374846624240054e-05,8.429615771615424e-05,0.0032793168057718,0.0113635288709607,0.0275908534511256,0.0084890468953143,0.0279071905864942,0.0089025640734897,0.0092647816616742,0.0098747507384589,0.010960756993185,1.1017986840773058e-06,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0090413817935438,1.607736470191016e-06,0.0008791964028875,0.0004957761300433,0.0064682808121715,0.0311169881163511,0.0127118852850144,0.0673719341630362,0.0330116532072513,0.0417110865045571,0.0805050554947506,0.1734188984901541,3.642361814312944e-05,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0010242722914751,0.0019499045108218,6.192298443567478e-06,0.0135731634498479,0.0042647323887739,0.0029931231309329,0.0005498797303352,0.0012479679597171,0.0003208422214788,0.0002919974479732,0.0002977767762547,0.0003712743921008,7.514371950991624e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0047030604440539,0.0004126275023643,4.731216779924693e-05,0.0096946675914807,0.0074516927575165,0.0069897694657053,0.0012923891593443,0.0036165490592688,0.0008823856915114,0.0008709274603498,0.0008447876224596,0.0009627023622397,1.54374011558336e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.009613698753421,1.5163875242604707e-05,0.000493458881981,0.0014656664986139,0.0042416085556675,0.0078830679806866,0.0019352823632356,0.0087308646982319,0.003271979870379,0.0039210131403444,0.0068872294834252,0.0152316836635722,5.103346128002239e-06,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0010242722914751,0.0019499045108218,6.192298443567478e-06,0.0135731634498479,0.0042647323887739,0.0029931231309329,0.0005498797303352,0.0012479679597171,0.0003208422214788,0.0002919974479732,0.0002977767762547,0.0003712743921008,7.514371950991624e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0047030604440539,0.0004126275023643,4.731216779924693e-05,0.0096946675914807,0.0074516927575165,0.0069897694657053,0.0012923891593443,0.0036165490592688,0.0008823856915114,0.0008709274603498,0.0008447876224596,0.0009627023622397,1.54374011558336e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.009613698753421,1.5163875242604707e-05,0.000493458881981,0.0014656664986139,0.0042416085556675,0.0078830679806866,0.0019352823632356,0.0087308646982319,0.003271979870379,0.0039210131403444,0.0068872294834252,0.0152316836635722,5.103346128002239e-06,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0142266899348917,0.0057286342103874,0.0030827042728244,0.0010136931281993,0.0010244624212935,0.0001909923324102,0.000173821488881,0.0005561258171113,0.0001484778599867,3.003766096504567e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0101614505973834,0.0100095429594533,0.0071989661819463,0.0023824955485955,0.0029688411286018,0.0005252703354639,0.0005184494211035,0.0015777194337815,0.0003849982373971,6.170887269416335e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0015362360367046,0.0056975729457327,0.0081190002161566,0.0035676572976079,0.0071672054711761,0.0019477581976667,0.0023341174613262,0.0128625414388488,0.0060913648839744,2.0399919218795228e-06,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0010242722914751,0.0019499045108218,6.192298443567478e-06,0.0135731634498479,0.0042647323887739,0.0029931231309329,0.0005498797303352,0.0012479679597171,0.0003208422214788,0.0002919974479732,0.0002977767762547,0.0003712743921008,7.514371950991624e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0047030604440539,0.0004126275023643,4.731216779924693e-05,0.0096946675914807,0.0074516927575165,0.0069897694657053,0.0012923891593443,0.0036165490592688,0.0008823856915114,0.0008709274603498,0.0008447876224596,0.0009627023622397,1.54374011558336e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.009613698753421,1.5163875242604707e-05,0.000493458881981,0.0014656664986139,0.0042416085556675,0.0078830679806866,0.0019352823632356,0.0087308646982319,0.003271979870379,0.0039210131403444,0.0068872294834252,0.0152316836635722,5.103346128002239e-06,1.0,1.0,1.0,4742.24567
