Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Tank,Vapor,Well-Water.Stage1-Water.Tank-Flash,2.098141869,scf/bbl,kg/scf,0.0,0.0,0.0,0.014225112,0.005729488,0.003083835,0.001014125,0.00102523,0.000191169,0.000174026,0.000557131,0.000148958,3.03e-08,1.3,1.0,1.0,4742.24567
Stage1,Vapor,Well-Water.Stage1-Flash,1.0,bbl/bbl,kg/bbl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0.0,mol/bbl,mol/mol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0.0,scf/bbl,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,1.0,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1.0,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23e-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58e-08,1.3,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0009621398147187,0.0002067948994858,1.0941588068289066e-05,0.0045923293165081,0.0065026559763786,0.0118058258696383,0.003607369398438,0.0096093883883928,0.0032252227925974,0.0030914957260354,0.0034518163765724,0.0041580029127697,5.276744481132621e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0041150372364513,2.5301633170942865e-05,6.873044820506388e-05,0.0027751045777399,0.0126683912157094,0.0345286311396691,0.0116977330503122,0.037076983664171,0.0130068207931269,0.0134289548107109,0.0136779584755888,0.018171347655297,1.9312727624277327e-06,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0066113124707562,1.119336019148944e-06,0.0005505617993108,0.0004556569362759,0.0073766652310672,0.0396922027272829,0.0186535371377918,0.0885986721487247,0.0506509656707003,0.0640553354921517,0.1338637170357749,0.3492900828672856,0.0001029692511389,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.001023042998138,0.00195045152906,6.141089519409087e-06,0.0135763358135446,0.0042641502471674,0.0029908462718345,0.0005491929967856,0.0012453000035413,0.0003196708746639,0.0002906132728951,0.0002953038337033,0.0003652046321993,7.393294485579533e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0043755179522009,0.0002386403592578,3.857573804662594e-05,0.008204061396396,0.0083073629805902,0.008747361587063,0.0017808858367212,0.0048048810207387,0.0012891828090387,0.0012623768088164,0.0011701530830232,0.0015960210890279,2.7059237595567866e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.007029806716488,1.05573718477082e-05,0.0003090090098834,0.0013470618407995,0.0048372863307839,0.010055482594665,0.0028398511019671,0.011481680444287,0.0050203162819299,0.0060214641530965,0.0114520775504564,0.0306787558644277,1.4427115039433774e-05,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.001023042998138,0.00195045152906,6.141089519409087e-06,0.0135763358135446,0.0042641502471674,0.0029908462718345,0.0005491929967856,0.0012453000035413,0.0003196708746639,0.0002906132728951,0.0002953038337033,0.0003652046321993,7.393294485579533e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0043755179522009,0.0002386403592578,3.857573804662594e-05,0.008204061396396,0.0083073629805902,0.008747361587063,0.0017808858367212,0.0048048810207387,0.0012891828090387,0.0012623768088164,0.0011701530830232,0.0015960210890279,2.7059237595567866e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.007029806716488,1.05573718477082e-05,0.0003090090098834,0.0013470618407995,0.0048372863307839,0.010055482594665,0.0028398511019671,0.011481680444287,0.0050203162819299,0.0060214641530965,0.0114520775504564,0.0306787558644277,1.4427115039433774e-05,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0142300150429139,0.0057278522442478,0.0030803592696407,0.0010124271475826,0.0010222722842612,0.000190295048059,0.0001729975112244,0.000551507366961,0.0001460504774901,2.9553670569005253e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0085990740570245,0.011158928493142,0.0090091612542429,0.0032830301522319,0.0039443480950017,0.0007674302667104,0.0007514730623863,0.0021853696840515,0.0006382713185567,1.081655539770061e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0014119207510459,0.0064977216467115,0.0103564329978712,0.0052352130627151,0.009425362291464,0.0029885153883529,0.003584482917917,0.021387819646224,0.012268866678444,5.767039389114028e-06,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1.0,scf/scf,kg/scf,0.001023042998138,0.00195045152906,6.141089519409087e-06,0.0135763358135446,0.0042641502471674,0.0029908462718345,0.0005491929967856,0.0012453000035413,0.0003196708746639,0.0002906132728951,0.0002953038337033,0.0003652046321993,7.393294485579533e-08,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1.0,scf/scf,kg/scf,0.0043755179522009,0.0002386403592578,3.857573804662594e-05,0.008204061396396,0.0083073629805902,0.008747361587063,0.0017808858367212,0.0048048810207387,0.0012891828090387,0.0012623768088164,0.0011701530830232,0.0015960210890279,2.7059237595567866e-07,1.0,1.0,1.0,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1.0,scf/scf,kg/scf,0.007029806716488,1.05573718477082e-05,0.0003090090098834,0.0013470618407995,0.0048372863307839,0.010055482594665,0.0028398511019671,0.011481680444287,0.0050203162819299,0.0060214641530965,0.0114520775504564,0.0306787558644277,1.4427115039433774e-05,1.0,1.0,1.0,4742.24567
