Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Stage1,Vapor,Well-Water.Stage1-Flash,0,mol/bbl,mol/mol,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0,scf/bbl,kg/scf,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,1,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23E-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58E-08,1.3,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0009630069549930984,0.0002067496821034429,1.1010918331182982e-05,0.004591521059768522,0.006503505539088224,0.011813505829839492,0.003611224689778581,0.009626707790245248,0.0032352266254200564,0.003103724448427762,0.003475929158911513,0.004210227702643848,5.285651853793447e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.004802066618871607,3.402785228674033e-05,9.252355405461182e-05,0.0029601214318107274,0.011609778248026467,0.029663014720099728,0.009335148000578813,0.030974102580851915,0.01005362619896188,0.01066415615667514,0.010934871005700711,0.014040834002668381,1.5859133489989926e-06,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0073922499893551395,8.712861614798602e-07,0.0007281450112504848,0.0003442837756315034,0.005529426169506443,0.02941654794814539,0.012918323148466518,0.0670070466993798,0.035373485827667146,0.04648657052062787,0.0907710279145133,0.2435736832414829,7.043521729361734e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010239650281513278,0.0019500250470105374,6.180001910204501e-06,0.013573946358397869,0.004264707352302881,0.002992791885855031,0.0005497799339054934,0.0012475444597248992,0.00032066241360379486,0.00029176282293591233,0.000297366688817621,0.00036979162638332895,7.405774686091373e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.00510603610397877,0.00032094445602058537,5.192988664506591e-05,0.008751028037703999,0.007613172058573509,0.0075147234904711585,0.0014212012521078825,0.004013996364244903,0.0009964742553424328,0.0010024744000960062,0.0009354812008399184,0.0012332308863875967,2.2220375573775165e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.007860177363418874,8.217811126545389e-06,0.00040867958739554237,0.0010178085740337028,0.0036259497739147203,0.0074522844680621906,0.0019667108687078665,0.008683578196592299,0.003506075047093998,0.00436992821659098,0.007765486227562618,0.021393500502000066,9.8687420903072e-06,1,1,1,4742.24567

Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010239650281513278,0.0019500250470105374,6.180001910204501e-06,0.013573946358397869,0.004264707352302881,0.002992791885855031,0.0005497799339054934,0.0012475444597248992,0.00032066241360379486,0.00029176282293591233,0.000297366688817621,0.00036979162638332895,7.405774686091373e-08,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.00510603610397877,0.00032094445602058537,5.192988664506591e-05,0.008751028037703999,0.007613172058573509,0.0075147234904711585,0.0014212012521078825,0.004013996364244903,0.0009964742553424328,0.0010024744000960062,0.0009354812008399184,0.0012332308863875967,2.2220375573775165e-07,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1,scf/scf,kg/scf,0.007860177363418874,8.217811126545389e-06,0.00040867958739554237,0.0010178085740337028,0.0036259497739147203,0.0074522844680621906,0.0019667108687078665,0.008683578196592299,0.003506075047093998,0.00436992821659098,0.007765486227562618,0.021393500502000066,9.8687420903072e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.014227510539257755,0.005728600579957256,0.0030823631139170254,0.001013509155324003,0.0010241147682756454,0.00019088529560789522,0.00017368182028605324,0.0005553599406923891,0.0001478848810868056,2.9603558441763667e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.009172376282358397,0.010226451258492166,0.007739631548652263,0.002619958262821718,0.003295107380248748,0.0005931854646105193,0.0005967572456518503,0.0017470981241477787,0.000493186405462175,8.882287333580309e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0010668144570243159,0.00487058460565351,0.0076753237895821865,0.0036255951670533114,0.007128387772703182,0.0020871113775589776,0.0026013495466611315,0.014502767569341766,0.008555562246531784,3.944892946389289e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567

Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010239650281513278,0.0019500250470105374,6.180001910204501e-06,0.013573946358397869,0.004264707352302881,0.002992791885855031,0.0005497799339054934,0.0012475444597248992,0.00032066241360379486,0.00029176282293591233,0.000297366688817621,0.00036979162638332895,7.405774686091373e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.00510603610397877,0.00032094445602058537,5.192988664506591e-05,0.008751028037703999,0.007613172058573509,0.0075147234904711585,0.0014212012521078825,0.004013996364244903,0.0009964742553424328,0.0010024744000960062,0.0009354812008399184,0.0012332308863875967,2.2220375573775165e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1,scf/scf,kg/scf,0.007860177363418874,8.217811126545389e-06,0.00040867958739554237,0.0010178085740337028,0.0036259497739147203,0.0074522844680621906,0.0019667108687078665,0.008683578196592299,0.003506075047093998,0.00436992821659098,0.007765486227562618,0.021393500502000066,9.8687420903072e-06,1,1,1,4742.24567
