Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Stage1,Vapor,Well-Water.Stage1-Flash,0,mol/bbl,mol/mol,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0,scf/bbl,kg/scf,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,1,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23E-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58E-08,1.3,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0009630612844327546,0.0002067642940808697,1.1004823094769947e-05,0.004591849259820081,0.006503485207129926,0.011811321982958452,0.0036098465972753653,0.009620624930722797,0.003231129824591223,0.0030989495005548664,0.003464886434682184,0.004183953325733889,5.232647082896902e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0035922990968739327,3.185978981860196e-05,5.9613627747355894e-05,0.0028929328074459846,0.011663294821625777,0.030323329605707106,0.010101612115194806,0.03161351745928981,0.011023100334766549,0.01126304542891958,0.012148256411616378,0.01608661213488538,1.941749215679724e-06,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.005822500285544316,1.1312458959287947e-06,0.0004743244093049921,0.0004301667475349359,0.00658939654909605,0.034490822307693916,0.016035402273912227,0.07583882614380744,0.04308179147751023,0.05345305253354587,0.1136080238546124,0.2968857814679655,9.264239359598379e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.001024022796629446,0.0019501628644991965,6.176580890127637e-06,0.013574916618544059,0.004264694019516197,0.00299223863779136,0.0005495701303982572,0.0012467561697028203,0.0003202563554836293,0.00029131395825932245,0.0002964219807440451,0.00036748390213277565,7.331509221508044e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0038196906333712497,0.00030049568882858533,3.345881989784029e-05,0.008552397829729401,0.007648265828160895,0.007682005333830768,0.0015378892531251636,0.004096859426720859,0.001092564561310787,0.0010587724470391188,0.001039286653690332,0.0014129151401054928,2.7206024130965454e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.006191062938731558,1.0669703619110381e-05,0.0002662199162135226,0.0012717050145687606,0.004321030825801212,0.008737783230969678,0.0024412611121242653,0.009828106290254032,0.004270090734605076,0.005024806087289468,0.009719197466998612,0.02607599487081983,1.298020967574043e-05,1,1,1,4742.24567

Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1,scf/scf,kg/scf,0.001024022796629446,0.0019501628644991965,6.176580890127637e-06,0.013574916618544059,0.004264694019516197,0.00299223863779136,0.0005495701303982572,0.0012467561697028203,0.0003202563554836293,0.00029131395825932245,0.0002964219807440451,0.00036748390213277565,7.331509221508044e-08,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0038196906333712497,0.00030049568882858533,3.345881989784029e-05,0.008552397829729401,0.007648265828160895,0.007682005333830768,0.0015378892531251636,0.004096859426720859,0.001092564561310787,0.0010587724470391188,0.001039286653690332,0.0014129151401054928,2.7206024130965454e-07,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1,scf/scf,kg/scf,0.006191062938731558,1.0669703619110381e-05,0.0002662199162135226,0.0012717050145687606,0.004321030825801212,0.008737783230969678,0.0024412611121242653,0.009828106290254032,0.004270090734605076,0.005024806087289468,0.009719197466998612,0.02607599487081983,1.298020967574043e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.014228527515904874,0.005728582670590162,0.0030817933076995045,0.0010131223864328716,0.001023467657507767,0.00019064357559016478,0.00017341461820284137,0.0005535956105254869,0.00014696198964734276,2.9306692534524238e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.008964182342088022,0.010273591231344612,0.00791191996804979,0.0028350704378102658,0.0033631300349643055,0.000650386513694138,0.0006302705876645071,0.0019409644592365397,0.0005650446699505577,1.0875231281903077e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0013329356120823446,0.005804257514019455,0.008999296227659007,0.004500419777233484,0.008067935950155569,0.0025419179098263296,0.002991188044600781,0.018151504966181398,0.010428157712511123,5.18865901286194e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567

Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1,scf/scf,kg/scf,0.001024022796629446,0.0019501628644991965,6.176580890127637e-06,0.013574916618544059,0.004264694019516197,0.00299223863779136,0.0005495701303982572,0.0012467561697028203,0.0003202563554836293,0.00029131395825932245,0.0002964219807440451,0.00036748390213277565,7.331509221508044e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0038196906333712497,0.00030049568882858533,3.345881989784029e-05,0.008552397829729401,0.007648265828160895,0.007682005333830768,0.0015378892531251636,0.004096859426720859,0.001092564561310787,0.0010587724470391188,0.001039286653690332,0.0014129151401054928,2.7206024130965454e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1,scf/scf,kg/scf,0.006191062938731558,1.0669703619110381e-05,0.0002662199162135226,0.0012717050145687606,0.004321030825801212,0.008737783230969678,0.0024412611121242653,0.009828106290254032,0.004270090734605076,0.005024806087289468,0.009719197466998612,0.02607599487081983,1.298020967574043e-05,1,1,1,4742.24567
