Parameter,Value,,,,,,,,,,,,,,,,,,,,,
Number of Stages,1,,,,,,,,,,,,,,,,,,,,,
Stage 1 Pressure (psia),64.65,,,,,,,,,,,,,,,,,,,,,
Process Temperature (F),100,,,,,,,,,,,,,,,,,,,,,
GOR [scf/stb],38043.26911,,,,,,,,,,,,,,,,,,,,,
API gravity - stock tank condensate,57.63363162,,,,,,,,,,,,,,,,,,,,,
%%%ENDOFMETADATA%%%,,,,,,,,,,,,,,,,,,,,,,
MajorEquipment,FluidFlow,Name,DriveFactor,DriveFactorUnits,GCUnits,Carbon Dioxide,Nitrogen,Hydrogen Sulfide,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Pseudocomponent 1,Pseudocomponent 2,DeltaH - Stage 1 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 2 Pressure to Pipeline Pressure (kJ/scf),DeltaH - Stage 3 Pressure to Pipeline Pressure (kJ/scf),LHV (kJ/scf)
Stage1,Vapor,Well-Water.Stage1-Flash,0,mol/bbl,mol/mol,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Stage1,Vapor,Well-Water.Stage1-Flash,0,scf/bbl,kg/scf,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,1,4742.24567
,,,,,,,,,,,,,,,,,,,,,,
Well,Vapor,Well-Vapor,1,bbl/bbl,kg/bbl,38.64991326,73.47182915,0.23483922,511.4871894,160.7527439,112.8458754,20.73262365,47.06851581,12.10304925,11.01772783,11.24284636,14.03778404,0.002855343,,,,
Well,Vapor,Well-Vapor,37687.89288,scf/bbl,kg/scf,0.001025526,0.001949481,6.23E-06,0.013571658,0.004265368,0.002994221,0.000550114,0.001248903,0.000321139,0.000292341,0.000298315,0.000372475,7.58E-08,1.3,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0009636458713150465,0.00020672130534563359,1.1052165900581952e-05,0.004591106066870046,0.006503927728975855,0.011816367767945096,0.003612425824234778,0.009632379738757132,0.003238023802063478,0.0031073216939417015,0.003482539345522183,0.004226751985709288,5.327117375111285e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0049584989979438235,3.664212693101868e-05,9.662757494241153e-05,0.003035653611118316,0.011552275752024065,0.029182272166114895,0.009098746219223585,0.030655268663859,0.009918942738536335,0.010505423130807486,0.011108147222986793,0.014257224479040277,1.6799383845270223e-06,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Condensate.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.009442339855431737,8.751486480627341e-07,0.0009777078906367082,0.0003199984504969597,0.004999395949718613,0.025902161740328437,0.01046413310674606,0.061088788432404305,0.029693622627776306,0.03956085843917296,0.0721509794541149,0.20164300412303918,5.694786137029975e-05,1,1,1,4742.24567

Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010246443876992502,0.001949757402640214,6.203152573029329e-06,0.013572719511941172,0.004264984205502593,0.0029935169191570537,0.0005499627969723661,0.0012482794989611596,0.00032093965829716755,0.00029210097876236537,0.0002979321920873992,0.00037124298292296457,7.463872403575517e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0052723706092592726,0.00034560181454342323,5.4233314584794935e-05,0.008974324356485508,0.007575464499780289,0.007392933868027591,0.0013852109809689833,0.003972678034512286,0.0009831249823260614,0.0009875528448839235,0.0009503050285503026,0.0012522368385220089,2.353776886268915e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Condensate.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.010040037349419618,8.254241390929438e-06,0.0005487495638438461,0.0009460136946502753,0.0032783797193209363,0.006561962265829163,0.0015930801603369282,0.007916619182871341,0.0029431102679636036,0.0037188828866003497,0.006172535996659115,0.017710655981065984,7.979016435986545e-06,1,1,1,4742.24567

Dehy,Vapor,Default-LeakGc.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010246443876992502,0.001949757402640214,6.203152573029329e-06,0.013572719511941172,0.004264984205502593,0.0029935169191570537,0.0005499627969723661,0.0012482794989611596,0.00032093965829716755,0.00029210097876236537,0.0002979321920873992,0.00037124298292296457,7.463872403575517e-08,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0052723706092592726,0.00034560181454342323,5.4233314584794935e-05,0.008974324356485508,0.007575464499780289,0.007392933868027591,0.0013852109809689833,0.003972678034512286,0.0009831249823260614,0.0009875528448839235,0.0009503050285503026,0.0012522368385220089,2.353776886268915e-07,1,1,1,4742.24567
Dehy,Vapor,Default-LeakGc.DehyStillVent-Flash,1,scf/scf,kg/scf,0.010040037349419618,8.254241390929438e-06,0.0005487495638438461,0.0009460136946502753,0.0032783797193209363,0.006561962265829163,0.0015930801603369282,0.007916619182871341,0.0029431102679636036,0.0037188828866003497,0.006172535996659115,0.017710655981065984,7.979016435986545e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.014226224622072594,0.00572897246512297,0.0030831098467309836,0.0010138462600108357,0.0010247181652377727,0.0001910503350169591,0.0001738831191317653,0.0005564160706295184,0.00014846529901399815,2.9835796019569675e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.009406423967899449,0.010175800293413641,0.0076141968862381455,0.002553610862612423,0.0032611889805077184,0.0005852388521677243,0.0005878746784876896,0.001774783000724934,0.0005007871534802642,9.408897051972048e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Water.Tank-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0009915627670498304,0.004403708486886166,0.0067583551461442804,0.002936813856040179,0.006498787723990723,0.0017519872915352358,0.0022137924999350504,0.011527784899702293,0.007082740837982755,3.1895012930130914e-06,1,1,1,4742.24567

Dehy,Vapor,Well-Water.Stage1-Flash.DehyContactor-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567
Dehy,Vapor,Well-Water.Stage1-Flash.DehyStillVent-Flash,1,scf/scf,kg/scf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,4742.24567

Dehy,Vapor,Well-Vapor.DehyContactor-Flash,1,scf/scf,kg/scf,0.0010246443876992502,0.001949757402640214,6.203152573029329e-06,0.013572719511941172,0.004264984205502593,0.0029935169191570537,0.0005499627969723661,0.0012482794989611596,0.00032093965829716755,0.00029210097876236537,0.0002979321920873992,0.00037124298292296457,7.463872403575517e-08,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyFlashTank-Flash,1,scf/scf,kg/scf,0.0052723706092592726,0.00034560181454342323,5.4233314584794935e-05,0.008974324356485508,0.007575464499780289,0.007392933868027591,0.0013852109809689833,0.003972678034512286,0.0009831249823260614,0.0009875528448839235,0.0009503050285503026,0.0012522368385220089,2.353776886268915e-07,1,1,1,4742.24567
Dehy,Vapor,Well-Vapor.DehyStillVent-Flash,1,scf/scf,kg/scf,0.010040037349419618,8.254241390929438e-06,0.0005487495638438461,0.0009460136946502753,0.0032783797193209363,0.006561962265829163,0.0015930801603369282,0.007916619182871341,0.0029431102679636036,0.0037188828866003497,0.006172535996659115,0.017710655981065984,7.979016435986545e-06,1,1,1,4742.24567
